,formattedAddress,location,rating,regularOpeningHours,businessStatus,userRatingCount,displayName,primaryTypeDisplayName,postalAddress,priceRange,websiteUri
286,"Calle 62 499 por 61 y 59, Calle 61, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.968121999999997, 'longitude': -89.6242688}",4.4,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 7, 'minute': 30}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 7, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 7, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 7, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 7, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 7, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 7, 'minute': 30}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2025-10-22T13:00:00Z'}",OPERATIONAL,1567.0,"{'text': 'The Italian Coffee', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97000', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Centro', 'addressLines': ['Calle 62 499 por 61 y 59, Calle 61']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.italiancoffeeyucatan.com/
287,"C. 60 471-Local 5, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9714036, 'longitude': -89.6227838}",4.6,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 1, 'hour': 9, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 9, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 9, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 9, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 9, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u20099:00\u202fPM'], 'nextOpenTime': '2025-10-22T15:00:00Z'}",OPERATIONAL,792.0,"{'text': ""Ki'Xocolatl"", 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97000', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Centro', 'addressLines': ['C. 60 471-Local 5']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.kixocolatl.mx/
288,"C. 61 388, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9653301, 'longitude': -89.610984}",4.6,,OPERATIONAL,98.0,"{'text': 'Casa Amate 61 - Mérida Centro', 'languageCode': 'es'}","{'text': 'Bed & Breakfast', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97000', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Centro', 'addressLines': ['C. 61 388']}",,https://www.casaamate.com/
289,"C. 57 420-x 42, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9680005, 'longitude': -89.61060119999999}",4.6,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 8, 'minute': 0}, 'close': {'day': 0, 'hour': 14, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 14, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 14, 'minute': 0}}, {'open': {'day': 3, 'hour': 19, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 30}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 14, 'minute': 0}}, {'open': {'day': 4, 'hour': 19, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 30}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 14, 'minute': 0}}, {'open': {'day': 5, 'hour': 19, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 30}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 14, 'minute': 0}}, {'open': {'day': 6, 'hour': 19, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 30}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20092:00\u202fPM'], 'nextOpenTime': '2025-10-22T14:00:00Z'}",OPERATIONAL,73.0,"{'text': 'Postres tradicionales ""Dulce Ch\'uhuk""', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97000', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Centro', 'addressLines': ['C. 57 420-x 42']}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
290,"C. 57 344, Chuminópolis, 97158 Mérida, Yuc., Mexico","{'latitude': 20.9680294, 'longitude': -89.60014919999999}",5.0,,OPERATIONAL,5.0,"{'text': 'Juguería ""Gali""', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97158', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Chuminópolis', 'addressLines': ['C. 57 344']}",,
291,"C. 53 438C-x 36 y, 38. Col. Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9698569, 'longitude': -89.609005}",4.9,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 8, 'minute': 30}, 'close': {'day': 1, 'hour': 16, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 30}, 'close': {'day': 2, 'hour': 16, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 30}, 'close': {'day': 3, 'hour': 16, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 30}, 'close': {'day': 4, 'hour': 16, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 30}, 'close': {'day': 5, 'hour': 16, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 30}, 'close': {'day': 6, 'hour': 16, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-22T14:30:00Z'}",OPERATIONAL,60.0,"{'text': 'Cuando Flotas', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97000', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': '38. Col. Centro', 'addressLines': ['C. 53 438C-x 36 y']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
292,"C. 61 x 34, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.964446100000004, 'longitude': -89.6064262}",4.8,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 8, 'minute': 0}, 'close': {'day': 0, 'hour': 17, 'minute': 0}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 17, 'minute': 30}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 17, 'minute': 30}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 17, 'minute': 30}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 17, 'minute': 30}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 17, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: Closed', 'Wednesday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM'], 'nextOpenTime': '2025-10-22T14:00:00Z'}",OPERATIONAL,463.0,"{'text': 'Cheen Cocina Yucateca', 'languageCode': 'es'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97000', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Centro', 'addressLines': ['C. 61 x 34']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/cheencocina/
293,"C. 28 502i, Esperanza, 97169 Mérida, Yuc., Mexico","{'latitude': 20.963416499999997, 'longitude': -89.6030004}",4.4,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 19, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 10, 'minute': 0}, 'close': {'day': 1, 'hour': 12, 'minute': 0}}, {'open': {'day': 1, 'hour': 19, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 10, 'minute': 0}, 'close': {'day': 3, 'hour': 12, 'minute': 0}}, {'open': {'day': 3, 'hour': 19, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 0}, 'close': {'day': 4, 'hour': 12, 'minute': 0}}, {'open': {'day': 4, 'hour': 19, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 0}, 'close': {'day': 5, 'hour': 12, 'minute': 0}}, {'open': {'day': 5, 'hour': 19, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 12, 'minute': 0}}, {'open': {'day': 6, 'hour': 19, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 10:00\u202fAM\u2009–\u200912:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 10:00\u202fAM\u2009–\u200912:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200912:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200912:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200912:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Sunday: 7:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2025-10-22T16:00:00Z'}",OPERATIONAL,17.0,"{'text': '“Il vient et va” Coffee Express', 'languageCode': 'es'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97169', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Esperanza', 'addressLines': ['C. 28 502i']}",,
294,"C. 24, Jardines de Miraflores, 97168 Mérida, Yuc., Mexico","{'latitude': 20.960218599999997, 'longitude': -89.6026156}",,,OPERATIONAL,,"{'text': 'Mérida', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97168', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Jardines de Miraflores', 'addressLines': ['C. 24']}",,
295,"C. 53 399a, Chuminópolis, 97000 Mérida, Yuc Chuminopolis, Chuminópolis, 97158 Mérida, Yuc., Mexico","{'latitude': 20.97045, 'longitude': -89.6077689}",4.7,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 17, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 5:00\u2009–\u200910:00\u202fPM', 'Wednesday: 5:00\u2009–\u200910:00\u202fPM', 'Thursday: 5:00\u2009–\u200910:00\u202fPM', 'Friday: 5:00\u2009–\u200910:00\u202fPM', 'Saturday: 5:00\u2009–\u200910:00\u202fPM', 'Sunday: 5:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2025-10-22T23:00:00Z'}",OPERATIONAL,20.0,"{'text': 'Amor Mio frappes, postres y algo más', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97158', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'addressLines': ['C. 53 399a, Chuminópolis, 97000 Mérida, Yuc Chuminopolis']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/share/KNzTgifJ8c59mUFu/
296,"calle 16 x 55 y 57 Local 4, Fraccionamiento del parque, Fraccionamiento del Parque, 97160 Mérida, Yuc., Mexico","{'latitude': 20.967955600000003, 'longitude': -89.5879211}",4.5,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 7, 'minute': 30}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 7, 'minute': 30}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 7, 'minute': 30}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 7, 'minute': 30}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 7, 'minute': 30}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 7, 'minute': 30}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-22T13:30:00Z'}",OPERATIONAL,705.0,"{'text': 'Bejar Coffee', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97160', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Fraccionamiento del parque', 'addressLines': ['calle 16 x 55 y 57 Local 4']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.bejarcoffee.com/
297,"Avenida Quetzalcoatl, Col. Cortes Sarmiento C.65 #191 x 2b y 4, Cortés Sarmiento, 97168 Mérida, Yuc., Mexico","{'latitude': 20.9597806, 'longitude': -89.5888385}",4.6,"{'openNow': False, 'periods': [{'open': {'day': 2, 'hour': 8, 'minute': 30}, 'close': {'day': 2, 'hour': 15, 'minute': 30}}, {'open': {'day': 2, 'hour': 17, 'minute': 30}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 30}, 'close': {'day': 3, 'hour': 15, 'minute': 30}}, {'open': {'day': 3, 'hour': 17, 'minute': 30}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 30}, 'close': {'day': 4, 'hour': 15, 'minute': 30}}, {'open': {'day': 4, 'hour': 17, 'minute': 30}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 30}, 'close': {'day': 5, 'hour': 15, 'minute': 30}}, {'open': {'day': 5, 'hour': 17, 'minute': 30}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 16, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 8:30\u202fAM\u2009–\u20093:30\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20093:30\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20093:30\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20093:30\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Saturday: 4:00\u2009–\u20099:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-22T14:30:00Z'}",OPERATIONAL,41.0,"{'text': 'Cafetería Manina', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97168', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'addressLines': ['Avenida Quetzalcoatl, Col. Cortes Sarmiento C.65 #191 x 2b y 4']}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/profile.php?id=100092484905282&mibextid=ZbWKwL
298,"Calle 63 c, y 10 Col-No. 244 a, entre 8, Cortés Sarmiento, 97168 Mérida, Yuc., Mexico","{'latitude': 20.9607049, 'longitude': -89.59456349999999}",4.8,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 8, 'minute': 0}, 'close': {'day': 0, 'hour': 16, 'minute': 0}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 16, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20094:00\u202fPM'], 'nextOpenTime': '2025-10-22T14:00:00Z'}",OPERATIONAL,201.0,"{'text': 'Tŷ Café', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97168', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Cortés Sarmiento', 'addressLines': ['Calle 63 c', 'y 10 Col-No. 244 a, entre 8']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
299,"C. 59 204, Esperanza, 97169 Mérida, Yuc., Mexico","{'latitude': 20.9651514, 'longitude': -89.5909367}",4.5,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 10, 'minute': 0}, 'close': {'day': 1, 'hour': 18, 'minute': 0}}, {'open': {'day': 2, 'hour': 10, 'minute': 0}, 'close': {'day': 2, 'hour': 18, 'minute': 30}}, {'open': {'day': 3, 'hour': 10, 'minute': 0}, 'close': {'day': 3, 'hour': 18, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 0}, 'close': {'day': 4, 'hour': 18, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 0}, 'close': {'day': 5, 'hour': 18, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 15, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-22T16:00:00Z'}",OPERATIONAL,37.0,"{'text': 'Café Renacer', 'languageCode': 'es'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97169', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Esperanza', 'addressLines': ['C. 59 204']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
300,"C. 57 686, entre 12 y 14, Del parque, Fraccionamiento del Parque, 97160 Mérida, Yuc., Mexico","{'latitude': 20.9674867, 'longitude': -89.5850883}",4.8,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 8, 'minute': 0}, 'close': {'day': 0, 'hour': 14, 'minute': 0}}, {'open': {'day': 0, 'hour': 17, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 14, 'minute': 0}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 14, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 14, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 14, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 14, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 8:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2025-10-22T14:00:00Z'}",OPERATIONAL,16.0,"{'text': 'Aleida Café y Comida Confortable', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97160', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Del parque, Fraccionamiento del Parque', 'addressLines': ['C. 57 686, entre 12 y 14']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
